time,Open,High,Low,Close,Volume,Market Spread,Change,MA(5days),MA(20days),MA(50days),MA(88days),MA(100days),MA(200days),EMA(5days),STD(5days),EMA(20days),STD(20days),EMA(50days),STD(50days),EMA(100days),STD(100days),MACD0,MACD1,MACD2,MACD3,MACD4,MACD5,Bollinger Upper,Bollinger Lower
2021-01-29,1333.61,1442.88,1286.56,1379.87,53611955259,156.32000000000016,0.03501376397962774,1327.9940000000001,1250.0099999999998,960.5062000000001,769.4294318181819,724.7669999999999,543.15415,1331.7438800035168,54.75489868495195,1235.9420664383738,102.94561272316251,1028.131759828642,303.4574448253974,822.8247612139826,323.7381182609664,95.801813565143,303.6121201748747,508.9191187895342,207.8103066097317,413.1173052243912,205.3069986146595,1455.9012254463248,1044.1187745536747
2021-01-30,1380.04,1408.97,1327.0,1380.0,30616574234,81.97000000000003,9.421177357293864e-05,1340.4,1256.2535,977.2216000000001,780.6985227272727,734.42,548.8520000000001,1347.829253335678,58.794121729976894,1249.661869634719,106.9800139364456,1041.9305143451659,303.0778698306116,833.8579342592502,328.75186754779287,98.16738370095891,305.89873899051213,513.9713190764278,207.73135528955322,415.8039353754689,208.07258008591566,1470.2135278728913,1042.2934721271088
2021-01-31,1380.0,1382.0,1283.0,1313.94,25198853581,99.0,-0.047869565217391274,1329.592,1267.511,992.1275999999999,791.0480681818182,743.4642,554.23005,1336.5328355571187,57.40732941009666,1255.7835963361745,100.0523091029992,1052.5975529982966,300.8927017078699,843.3645098184729,332.1464462856129,80.74923922094422,283.9352825588221,493.16832573864576,203.1860433378779,412.41908651770154,209.23304317982365,1467.6156182059983,1067.4063817940016
2021-02-01,1313.95,1378.02,1271.31,1374.6,29210670920,106.71000000000004,0.04616649162062192,1356.3200000000002,1283.7514999999999,1007.8045999999999,801.9279545454546,753.0844000000001,559.936,1349.2218903714124,30.74314801706757,1267.0994443041577,88.55250296768632,1065.2250999395399,299.9720130361143,853.8840244755328,336.3709792978248,82.12244606725471,283.99679043187257,495.33786589587964,201.87434436461785,413.21541982862493,211.34107546400708,1460.8565059353725,1106.6464940646272
2021-02-02,1374.55,1549.0,1360.27,1513.67,45437142801,188.73000000000002,0.10117124981812897,1392.416,1302.895,1026.3502,813.9395454545454,764.1565,566.3412,1404.037926914275,73.29731257010245,1290.5823543704284,94.9038996758521,1082.8111744517148,302.04371205134373,866.9490932977994,343.0033862670403,113.45557254384653,321.22675246256017,537.0888336164755,207.77117991871364,423.633261072629,215.86208115391537,1492.7027993517042,1113.0872006482957
2021-02-03,1513.85,1672.21,1509.48,1668.72,41874566399,162.73000000000002,0.1024331591430101,1450.1860000000001,1324.7649999999999,1047.943,827.9507954545454,776.9125,573.5061999999999,1492.2652846095168,142.2933746876475,1326.5954634780066,123.60106993660564,1105.787991139883,308.6643734706031,882.8257449156647,352.64908680012127,165.66982113151016,386.4772934696339,609.4395396938521,220.80747233812372,443.76971856234195,222.96224622421823,1571.9671398732112,1077.5628601267886
2021-02-04,1668.71,1699.0,1556.0,1597.55,44396871836,143.0,-0.042649455870367725,1493.696,1346.2375,1067.1344,840.93875,788.8425,580.2981,1527.360189739678,148.58843437495128,1352.4006574324821,131.9716146064831,1125.0727758010642,312.4620394391116,896.9787004618892,360.0271601521503,174.9595323071958,402.2874139386138,630.3814892777888,227.327881631418,455.421956970593,228.094075339175,1610.180729212966,1082.2942707870338
2021-02-05,1597.34,1763.93,1589.17,1721.06,40108628454,174.76,0.07731213420550209,1575.1200000000001,1370.9334999999999,1088.6881999999998,855.4415909090909,802.1668000000001,587.7229,1591.9267931597853,136.5164105519887,1387.511071010341,153.04341968264393,1148.4448238088655,319.71951634103743,913.2971420369013,369.5949430895033,204.41572214944426,443.4819693509198,678.6296511228841,239.06624720147556,474.2139289734398,235.14768177196424,1677.0203393652878,1064.846660634712
2021-02-06,1721.06,1745.25,1646.7,1679.77,39873420648,98.54999999999995,-0.023991028784586255,1636.154,1393.2725,1109.1904000000002,869.4061363636364,815.0885,594.8935,1621.2078621065239,81.6463834471501,1415.3452547236418,164.05942985698806,1169.2811052281259,324.1563018363901,928.4748223926063,377.45916209203625,205.86260738288206,451.926756878398,692.7330397139176,246.06414949551595,486.87043233103554,240.8062828355196,1721.3913597139763,1065.1536402860238
2021-02-07,1679.76,1695.38,1493.28,1615.32,39889440151,202.10000000000014,-0.038368348047649437,1656.484,1411.1145000000001,1128.3175999999999,882.4917045454546,827.414,601.6487,1619.2452414043491,50.07421621951809,1434.3904685594853,167.98555215052204,1186.7728265917287,325.26144469698113,942.0757169986932,383.2785976573987,184.85477284486387,432.4724148126204,677.1695244056559,247.61764196775653,492.31475156079205,244.69710959303552,1747.0856043010442,1075.143395698956
2021-02-08,1615.51,1780.0,1565.98,1752.98,48012285956,214.01999999999998,0.08522150409825913,1673.336,1430.3615,1150.6091999999999,897.1507954545453,841.0764,609.0352,1663.8234942695663,66.65492727472619,1464.732328696677,184.072559528344,1208.9770294704845,329.1700587274186,958.1332275531745,391.67032348394747,199.09116557288917,454.8464647990818,705.6902667163918,255.75529922619262,506.5991011435026,250.84380191730997,1798.506619056688,1062.216380943312
2021-02-09,1752.98,1824.23,1710.01,1772.16,44180727529,114.22000000000003,0.010941368412646035,1708.2580000000003,1450.1254999999999,1173.891,911.8669318181818,854.8289,616.4980499999999,1699.9356628463777,62.642741159682814,1494.0111545350887,198.6699280736504,1231.0626361579166,331.17502473644305,974.2525695818244,399.97321048142464,205.92450831128895,468.8730266884611,725.6830932645532,262.94851837717215,519.7585849532643,256.81006657609214,1847.4653561473006,1052.7856438526992
2021-02-10,1771.91,1839.0,1680.0,1742.93,41916084617,159.0,-0.016493996027446722,1712.632,1481.741,1196.0132,926.4325,868.4248999999999,623.6844,1714.2671085642519,64.49621903645993,1517.7177112460326,191.99845942090244,1251.135866112508,331.5104114253858,989.4739048376299,406.8331200662232,196.54939731821923,463.1312424517439,724.793203726622,266.58184513352467,528.2438064084027,261.6619612748781,1865.737918841805,1097.744081158195
2021-02-11,1742.51,1819.0,1704.23,1787.32,36021495262,114.76999999999998,0.025468607459852022,1734.1420000000003,1509.4270000000001,1220.0574000000001,941.6454545454545,882.4149000000001,631.0642499999999,1738.6180723761681,68.60035510111446,1543.3941196987914,194.24334133679872,1272.1626948924095,329.89155068833,1005.2728374151026,414.1451101090806,195.2239526773767,466.45537748375864,733.3452349610656,271.23142480638194,538.1212822836889,266.8898574773069,1897.9136826735976,1120.9403173264027
2021-02-12,1787.33,1868.9,1741.29,1845.0,37905036865,127.61000000000013,0.03227178121433205,1780.0780000000002,1539.9495,1244.712,957.3744318181817,896.8331,638.67805,1774.0787149174455,40.13814544792731,1572.1184892512877,196.72294845061953,1294.6269029358443,329.605471961463,1021.9010980603481,422.30986501415356,201.96022566615784,479.45181198160117,752.1776168570974,277.4915863154433,550.2173911909396,272.72580487549624,1933.395396901239,1146.5036030987608
2021-02-13,1844.78,1877.88,1766.15,1818.01,35359490535,111.73000000000002,-0.014628726287262861,1793.084,1561.15,1268.5372,972.5486363636363,910.8415,646.18015,1788.7224766116306,39.69583643153225,1595.5367283702126,202.91631819415974,1315.1517302716936,327.0698654006885,1037.6656307720243,429.41213340555356,193.18574824141797,473.57074633993693,751.0568458396062,280.38499809851896,557.8710975981883,277.4860994996693,1966.9826363883196,1155.3173636116805
2021-02-14,1817.85,1852.47,1785.07,1803.75,31439114900,67.40000000000009,-0.007843741233546586,1799.402,1585.439,1291.8818,987.6030681818182,924.3125,653.6080999999999,1793.7316510744206,38.01118874751174,1615.3665637635256,201.34348090814933,1334.3124467316272,322.664880444408,1052.8356182814891,436.0976183216413,178.36508731089498,459.41920434279336,740.8960327929315,281.0541170318984,562.5309454820365,281.4768284501381,1988.1259618162987,1182.7520381837014
2021-02-15,1803.25,1836.0,1659.93,1779.62,38955610883,176.06999999999994,-0.013377685377685467,1806.7400000000002,1606.0210000000002,1313.7918,1002.4632954545455,937.7514,660.82965,1789.0277673829473,26.040408022897147,1631.0097481669993,198.9697435845586,1351.7754880362693,317.709608448935,1067.227388216509,441.5618491380134,158.01801921594802,437.25227934667805,721.8003791664382,279.23426013073004,563.7823599504902,284.5480998197602,2003.9604871691174,1208.081512830883
2021-02-16,1780.59,1825.0,1725.0,1781.97,34269369268,100.0,0.0013205066250099318,1805.67,1633.0715,1334.8372,1016.9126136363636,951.025,668.0052000000001,1786.6751782552983,27.125188478588782,1645.3869150082376,182.84939794598785,1368.645861054455,313.0466654529062,1081.380707261727,446.8110393238019,141.28826324706074,418.02931720084325,705.2944709935714,276.7410539537825,564.0062077465107,287.26515379272814,1998.7702958919758,1267.3727041080242
2021-02-17,1782.14,1857.61,1733.87,1852.0,35955412703,123.74000000000001,0.03929920256794439,1807.0700000000002,1659.012,1357.2420000000002,1031.6731818181818,965.0969,675.3281999999999,1808.4501188368656,29.719200022863404,1665.0643516741197,174.6856918070422,1387.6009253268294,309.0660395119334,1096.6404952367423,452.82581739158087,143.38576716274588,420.84919351003623,711.8096236001234,277.46342634729035,568.4238564373775,290.96043009008713,2008.3833836140843,1309.6406163859156
2021-02-18,1851.9,1950.3,1851.47,1939.64,28255902969,98.82999999999993,0.047321814254859706,1831.396,1687.0005,1380.9776000000002,1047.3415909090909,979.9844,683.16535,1852.1800792245772,67.13656477657281,1691.2144134194418,172.43632281527076,1409.249516490483,307.2694063319549,1113.3335547370048,460.16282384952774,160.96566580513536,442.9305627340941,738.8465244875724,281.96489692895875,577.8808586824371,295.9159617534783,2031.8731456305416,1342.1278543694586
2021-02-19,1939.64,1974.98,1890.0,1957.68,26268814253,84.98000000000002,0.009300694974325063,1862.182,1715.8845000000001,1405.3778,1062.6645454545453,994.9233,691.02265,1887.3467194830516,84.37080608835583,1716.5920883318759,166.58865171038457,1430.75659427517,303.5599129667281,1130.053286326371,467.4273840347455,170.75463115117577,456.59012520788156,757.2934331566805,285.8354940567058,586.5388020055047,300.70330794879897,2049.061803420769,1382.707196579231
2021-02-20,1957.9,2041.42,1811.25,1915.46,34696091102,230.17000000000007,-0.021566343835560442,1889.35,1745.9605,1429.0672,1077.5510227272728,1009.4481000000001,698.6508499999999,1896.7178129887013,72.12019828036335,1735.5318894431257,142.80341332626173,1449.7645709702613,295.98014203962424,1145.6058945179282,473.26156877372955,161.18592354557563,446.95324201844005,751.1119184707732,285.7673184728644,589.9259949251975,304.1586764523331,2031.5673266525234,1460.3536733474764
2021-02-21,1915.01,1976.72,1885.0,1935.57,23626547717,91.72000000000003,0.010498783582011617,1920.0700000000002,1774.009,1452.2726,1093.0826136363635,1024.0323999999998,706.32265,1909.6685419924675,40.90392401712721,1754.5831380675897,119.15762598560717,1468.8157642655453,289.08077342945467,1161.2487480918307,479.1275152914234,155.0854039248777,440.8527777269221,748.4197939006367,285.7673738020444,593.334389975759,307.5670161737146,2012.3242519712144,1535.6937480287856
2021-02-22,1935.67,1938.95,1507.34,1778.66,42409646036,431.6100000000001,-0.08106655920478201,1905.402,1787.2585000000004,1468.2369999999999,1107.3817045454546,1037.2074,713.23955,1865.9990279949784,72.42243450753993,1756.876172537343,102.21404493435145,1480.966518608073,284.49656982437773,1173.474713476151,481.6012205566514,109.1228554576353,385.0325093869053,692.5243145188274,275.90965392927,583.4014590611921,307.4918051319221,1991.6865898687033,1582.8304101312974
2021-02-23,1778.33,1783.22,1356.0,1577.83,52029864713,427.22,-0.1129108429941642,1833.0400000000002,1782.714,1478.9459999999997,1119.4130681818183,1048.4999,719.2299499999999,1769.9426853299856,158.84734448519723,1739.8241561052153,109.52105773969028,1484.7650865057958,278.14615600802597,1181.4817488528608,480.89848938830045,30.118529224770327,285.1775988241898,588.4609364771247,255.05906959941944,558.3424072523544,303.28333765293496,2001.7561154793805,1563.6718845206194
2021-02-24,1577.84,1714.0,1500.28,1625.3,31329000537,213.72000000000003,0.030085623926532135,1766.5639999999999,1784.1015,1489.3773999999999,1131.7675000000002,1060.1444000000001,725.3688999999999,1721.728456886657,163.13751907516217,1728.9170936190044,107.20303831490452,1490.276259584,273.5291150552319,1190.2702290735963,480.6233207125591,-7.188636732347277,231.45219730265717,531.4582278130608,238.64083403500445,538.6468645454081,300.00603051040366,1998.5075766298091,1569.6954233701908
2021-02-25,1625.27,1672.49,1458.5,1482.62,24481681873,213.99,-0.08778687011628628,1679.9959999999999,1772.1794999999997,1494.7893999999997,1142.0613636363635,1070.1438,730.82995,1642.0256379244383,178.49333581397053,1705.4602275600514,126.16437054284867,1489.9760141101178,270.59061292231445,1196.0593334483765,478.8865512111073,-63.434589635613065,152.0496238143205,445.96630447606185,215.48421344993358,509.4008941116749,293.91668066174134,2024.5082410856971,1519.8507589143023
2021-02-26,1482.05,1564.11,1400.01,1445.18,31435997881,164.0999999999999,-0.02525259338198582,1581.9180000000001,1760.45,1499.1462,1151.4725,1079.8059999999998,736.0769500000001,1576.410425282959,131.49476955376883,1680.671634459094,144.74461237132755,1488.219307674427,267.937227493871,1200.9924159543493,476.5799732479428,-104.26120917613503,88.19111760853207,375.41800932860974,192.4523267846671,479.67921850474477,287.2268917200777,2049.939224742655,1470.960775257345
2021-02-27,1445.09,1526.82,1420.0,1460.57,20742103233,106.81999999999994,0.010649192488132897,1518.3,1752.7125,1504.0106,1161.4104545454545,1089.6925,741.4854,1537.7969501886394,78.97020102544195,1659.7095740344184,156.5645945011686,1487.1350210989592,264.90750952299146,1206.132566133471,474.0903055696254,-121.91262384577908,50.66192908968014,331.6643840551683,172.57455293545922,453.57700790094736,281.00245496548814,2065.8416890023373,1439.583310997663
2021-02-28,1460.49,1469.96,1292.76,1422.02,27637026080,177.20000000000005,-0.026393805158260064,1487.138,1736.1645,1506.822,1170.7817045454547,1098.8084000000001,746.65915,1499.204633459093,80.33653726666772,1637.0724717454261,173.14698725208382,1484.5814908597845,263.237980356257,1210.4075648238972,471.59718650628764,-137.86783828633315,14.623142599308494,288.7970686351957,152.49098088564165,426.6649069215289,274.17392603588723,2082.4584745041675,1389.8705254958325
2021-03-01,1421.8,1574.28,1412.61,1571.82,24032838645,161.67000000000007,0.10534310347252496,1476.4419999999998,1726.1474999999998,1513.1558000000002,1181.635909090909,1108.9959,752.39355,1523.4097556393954,57.71940245704802,1630.857950626814,176.7133178752334,1488.0026088652833,260.85759297481184,1217.5642467085725,470.69170873610994,-107.44819498741867,35.40714677411211,305.8455089308229,142.85534176153078,413.2937039182416,270.4383621567108,2079.5741357504667,1372.720864249533
2021-03-02,1571.87,1605.89,1455.86,1488.34,22523669722,150.0300000000002,-0.05311040704406356,1477.586,1713.4179999999997,1521.1468,1192.0988636363638,1118.2711,757.6411,1511.7198370929302,57.92876815537062,1617.2848124718794,184.4414454109021,1488.015839890174,253.61163441766698,1222.9261428133532,468.9157919921077,-105.56497537894916,23.703997202756227,288.79369427957704,129.26897258170538,394.3586696585262,265.0896970768208,2082.300890821804,1344.5351091781954
2021-03-03,1488.34,1657.91,1476.72,1567.86,22674780680,181.19000000000005,0.05342865205531,1502.1219999999998,1702.4450000000002,1531.5082,1203.1280681818182,1127.8571,763.31765,1530.4332247286202,66.1667183710866,1612.5776874745575,186.33187428264617,1491.1469834238926,244.37597138542856,1229.7565162229898,468.2027610222718,-82.14446274593729,39.28624130472758,300.67670850563036,121.43070405066487,382.82117125156765,261.3904672009028,2075.1087485652924,1329.7812514347079
2021-03-04,1568.4,1625.0,1504.06,1539.69,22906118718,120.94000000000005,-0.017967165435689325,1517.946,1687.1795000000002,1539.6860000000001,1213.7842045454545,1137.1995,768.8475999999999,1533.5188164857468,63.136616792465965,1605.636002953171,186.54452442908465,1493.0506311327597,237.43601560446305,1235.8938129314454,466.99271978703337,-72.11718646742429,40.46818535298712,297.62500355430143,112.58537182041141,369.7421900217257,257.1568182013143,2060.2685488581697,1314.090451141831
2021-03-05,1539.53,1551.19,1442.32,1528.82,21067146937,108.87000000000012,-0.007059862699634434,1539.306,1672.72,1545.636,1224.435909090909,1146.7998,774.3342,1531.9525443238313,33.838321175831126,1598.3201931481071,187.076947439169,1494.4533514804946,233.24138187810615,1241.6943314872583,465.05347268733,-66.36764882427588,37.49919284333669,290.25821283657297,103.86684166761256,356.62586166084884,252.75901999323628,2046.873894878338,1298.566105121662
2021-03-06,1528.82,1673.02,1512.45,1651.83,22746262366,160.56999999999994,0.0804607475046113,1555.308,1665.1239999999998,1555.3106,1236.902272727273,1158.1147,780.4818,1571.9116962158876,61.04158066432018,1603.4163652292398,184.54374005553245,1500.6249847557692,227.21649340473337,1249.8158298736494,463.41943214741,-31.504669013352213,71.28671146011834,322.0958663422382,102.79138047347055,353.6005353555904,250.80915488211986,2034.2114801110647,1296.036519888935
2021-03-07,1651.75,1735.0,1631.07,1728.22,23809935410,103.93000000000006,0.04624567903476762,1603.284,1662.554,1565.3322,1250.0254545454545,1170.2062,787.08495,1624.0144641439251,84.86704619579221,1615.302425683598,183.21846624352935,1509.5502794712293,223.46617803066542,1259.2891797771413,462.35039541997776,8.712038460327221,114.46418467269586,364.72528436678385,105.75214621236864,356.01324590645663,250.261099694088,2028.9909324870587,1296.1170675129415
2021-03-08,1727.95,1843.99,1664.08,1834.58,27630991158,179.91000000000008,0.06154309057874574,1656.628,1665.1844999999998,1577.364,1264.5155681818183,1183.1709,794.1782499999999,1694.2029760959501,129.25239870114106,1636.1860041899217,185.38799911409052,1522.2965430213771,221.39282351070287,1270.681077207297,462.6238247763475,58.0169719060284,171.906433074573,423.52189888865314,113.88946116854459,365.50492698262474,251.61546581408015,2035.9604982281808,1294.408501771819
2021-03-09,1834.88,1872.26,1800.0,1871.99,23461244507,72.25999999999999,0.02039158826543419,1723.0879999999997,1666.184,1589.6342000000002,1279.60375,1196.1232,801.59795,1753.4653173973002,139.14593731043226,1658.6435276004054,186.49876504176905,1536.0100119224996,220.3574978843179,1282.5881845893307,463.60490065449954,94.82178979689479,217.45530547480053,470.8771328079695,122.63351567790573,376.0553430110747,253.42182733316895,2039.181530083538,1293.1864699164619
2021-03-10,1871.93,1879.0,1756.29,1795.37,25154173185,122.71000000000004,-0.04092970582107813,1776.398,1658.9705,1598.1808,1293.5438636363635,1207.9069,808.5966999999999,1767.4335449315336,87.63734746099257,1671.6650964003668,177.95980399117852,1546.1809918471076,219.87403296154812,1292.7422799439973,463.71194880663813,95.76844853116677,221.25255308442593,474.6912649875362,125.48410455325916,378.92281645636945,253.4387119031103,2014.890107982357,1303.0508920176428
2021-03-11,1795.55,1847.0,1725.0,1827.04,24013132909,122.0,0.017639817976238925,1811.44,1652.4384999999997,1607.184,1307.5926136363635,1220.317,815.7774,1787.302363287689,53.918770850221925,1686.4627062669983,168.56839871399305,1557.1950705982015,219.8438470406509,1303.3224328163935,463.50707701330066,100.83965702069077,230.10729268948762,483.9799304712956,129.26763566879686,383.1402734506048,253.87263778180795,1989.5752974279858,1315.3017025720137
2021-03-12,1826.53,1841.96,1721.15,1767.79,22435821312,120.80999999999995,-0.03242950345914708,1819.354,1645.0549999999998,1620.3274000000001,1321.0176136363634,1232.0214,822.5775500000001,1780.798242191793,39.67219593113976,1694.2081628129984,159.42761655702054,1565.453695280625,208.9241425641463,1312.519810384386,462.39365950185214,86.5900793787946,215.34454691116798,468.27843180740706,128.75446753237338,381.68835242861246,252.93388489623908,1963.910233114041,1326.1997668859588
2021-03-13,1766.76,1944.0,1728.3,1921.61,25014689475,215.70000000000005,0.08701259765017344,1836.7599999999998,1644.357,1634.0876,1336.1599999999999,1245.071,830.2689499999999,1827.7354947945287,61.24774853003771,1715.8654806403317,158.11389835711455,1579.4206091911885,205.56351309649264,1324.5810022579624,463.26468872033746,111.87001415419695,248.31488560334014,503.1544925365663,136.4448714491432,391.28447838236934,254.83960693322615,1960.584796714229,1328.129203285771
2021-03-14,1921.76,1931.97,1836.61,1848.9,19344589211,95.36000000000013,-0.03783806287436042,1832.1419999999998,1647.869,1646.3745999999999,1349.9204545454545,1257.884,837.5829500000001,1834.7903298630192,58.746795401951395,1728.5354348650621,161.98667137826575,1589.988428438593,199.46495231207322,1334.9635566686957,462.05544529555357,106.25489499795708,244.8019014244262,499.82677319432355,138.54700642646912,393.57187819636647,255.02487176989735,1971.8423427565315,1323.8956572434683
2021-03-15,1848.56,1893.75,1734.87,1795.07,26244738810,158.8800000000001,-0.029114608686245935,1832.0819999999999,1658.7309999999998,1654.396,1363.0079545454546,1269.8618,844.64205,1821.5502199086795,58.793875276245714,1734.8720601160087,164.30987483218453,1598.0308430096288,197.15979912709702,1344.0745753485235,460.2795133951459,86.67815979267084,223.5193768990507,477.47564456015607,136.84121710637987,390.79748476748523,253.95626766110536,1987.3507496643688,1330.1112503356308
2021-03-16,1794.08,1819.2,1706.25,1806.03,23828509590,112.95000000000005,0.006105611480332174,1827.8799999999999,1667.7675,1664.1572,1376.0917045454544,1281.9026,851.69485,1816.376813272453,59.98308094787009,1741.6490067716268,167.31677510119204,1606.1876726955256,192.18261396486383,1353.2222075198397,458.3758976855457,74.72780650082632,210.18914057692746,463.1546057526134,135.46133407610114,388.4267992517871,252.96546517568595,2002.4010502023839,1333.133949797616
2021-03-17,1805.7,1841.13,1742.0,1824.74,24512917348,99.13000000000011,0.010359739317730154,1839.27,1684.8735000000001,1673.2923999999998,1389.3392045454545,1294.2353,858.82565,1819.1645421816356,50.35442135501845,1749.5624346981385,164.86224323658735,1614.758352197662,188.6399770598571,1362.5591935095458,456.197542860579,69.6021074834971,204.40618998397372,456.6053486720898,134.80408250047662,387.0032411885927,252.19915868811609,2014.5979864731748,1355.1490135268255
2021-03-18,1824.45,1850.0,1758.4,1776.4,23263845504,91.59999999999991,-0.026491445356598753,1810.2279999999998,1701.4345,1684.0012,1402.2710227272726,1306.4514,865.56295,1804.9096947877574,27.82913706888411,1752.1183932983158,155.90996347335482,1621.0972403467733,178.523019697171,1370.7540609648022,452.5381143544423,52.791301489441594,183.81245444098408,434.1556338229552,131.0211529515425,381.36433233351363,250.34317938197114,2013.2544269467098,1389.6145730532903
