time,Open,High,Low,Close,Volume,Market Spread,Change,MA(5days),MA(20days),MA(50days),MA(88days),MA(100days),MA(200days),EMA(5days),STD(5days),EMA(20days),STD(20days),EMA(50days),STD(50days),EMA(100days),STD(100days),MACD0,MACD1,MACD2,MACD3,MACD4,MACD5,Bollinger Upper,Bollinger Lower
2021-01-17,13.23,13.33,12.85,12.86,277781280,0.4800000000000004,0.0,13.062000000000001,13.151999999999997,13.202800000000002,13.257045454545455,13.3279,12.554749999999999,13.008741611878971,0.30019993337771617,13.146657219772433,0.2562810956742669,13.183119225268603,0.23654865314801657,13.07527889073729,0.4163266370134138,-0.13791560789346136,-0.1743776133896322,-0.06653727885831806,-0.036462005496170846,0.0713783290351433,0.10784033453131414,13.664562191348532,12.639437808651463
2021-01-18,13.23,13.33,12.85,12.86,277781280,0.4800000000000004,0.0,12.927999999999997,13.148,13.1948,13.251363636363635,13.3189,12.571,12.959161074585982,0.15205262246993315,13.11935653217506,0.2603560315373884,13.170447883101208,0.24129108511323036,13.071015942405857,0.41661913668305633,-0.1601954575890776,-0.21128680851522574,-0.11185486781987564,-0.05109135092614814,0.04834058976920197,0.09943194069535011,13.668712063074777,12.627287936925223
2021-01-19,13.02,13.09,12.84,13.03,226188000,0.25,0.013219284603421366,12.894,13.142,13.1874,13.245,13.311599999999999,12.588100000000003,12.98277404972399,0.07602631123488575,13.110846386253625,0.2616868357407438,13.164940122979592,0.2405419900549796,13.070203745526534,0.41520524315020885,-0.12807233652963568,-0.18216607325560297,-0.08742969580254467,-0.05409373672596729,0.040642640727091006,0.0947363774530583,13.665373671481486,12.618626328518513
2021-01-20,13.11,13.43,13.06,13.37,258572000,0.3699999999999992,0.02609363008442056,12.995999999999999,13.157499999999999,13.187000000000001,13.242500000000001,13.302999999999999,12.606900000000001,13.111849366482659,0.2216528817768565,13.135527682800898,0.2657239366830139,13.172981686784313,0.24021461492696036,13.076140305021058,0.4047658008470869,-0.023678316318239467,-0.061132320301654275,0.03570906146160091,-0.03745400398341481,0.05938737777984038,0.09684138176325519,13.688947873366027,12.62605212663397
2021-01-21,13.42,14.0,13.25,13.87,338339600,0.75,0.037397157816005944,13.197999999999999,13.197999999999999,13.193600000000002,13.245681818181817,13.299199999999999,12.6282,13.364566244321773,0.42949970896379897,13.205477427296051,0.3083845855933471,13.200315738282967,0.25423562909643277,13.091860298981038,0.3975040308543859,0.1590888170257223,0.16425050603880642,0.27270594534073567,0.005161689013084114,0.11361712831501336,0.10845543930192925,13.814769171186693,12.581230828813304
2021-01-22,13.74,13.84,13.63,13.71,246820000,0.20999999999999908,-0.011535688536409405,13.368,13.230499999999997,13.1998,13.25215909090909,13.2953,12.647549999999999,13.47971082954785,0.4304880950734769,13.253527196124999,0.3267781317169521,13.220303356389516,0.2630006595786286,13.104100689100225,0.3914346959738639,0.22618363342285086,0.25940747315833335,0.3756101404476251,0.033223839735482485,0.14942650702477422,0.11620266728929174,13.884056263433902,12.576943736566093
2021-01-23,13.74,13.84,13.63,13.71,246820000,0.20999999999999908,0.0,13.538,13.263,13.2028,13.255681818181818,13.2927,12.66675,13.556473886365234,0.33752036975565436,13.297000796494046,0.34094450852702785,13.239507146335026,0.26800121839507135,13.116098695256657,0.3877541004609396,0.25947308987118767,0.3169667400302085,0.44037519110857737,0.05749365015902086,0.1809021012373897,0.12340845107836884,13.944889017054056,12.581110982945944
2021-01-24,13.74,13.84,13.63,13.71,246820000,0.20999999999999908,0.0,13.674000000000001,13.293000000000001,13.205800000000002,13.267954545454547,13.2917,12.6842,13.607649257576824,0.18352111595125967,13.336334053970804,0.35295892112255617,13.25795784647875,0.2728765138973176,13.127859117132763,0.3865335585938457,0.27131520360602046,0.34969141109807467,0.4797901404440612,0.0783762074920542,0.20847493683804075,0.13009872934598654,13.998917842245113,12.587082157754889
2021-01-25,13.78,13.83,13.24,13.65,251112000,0.5899999999999999,-0.004376367614879695,13.73,13.3055,13.2076,13.275113636363635,13.2901,12.6999,13.621766171717884,0.08246211251233126,13.36620700121168,0.36127661074816714,13.273332048577622,0.2755444332478808,13.138198540555877,0.3846932268547352,0.2555591705062028,0.3484341231402617,0.48356763116200696,0.09287495263405887,0.22800846065580416,0.13513350802174529,14.028053221496334,12.582946778503667
2021-01-26,13.58,13.64,13.39,13.44,163980400,0.25,-0.015384615384615441,13.644,13.347,13.204199999999998,13.285454545454543,13.286399999999999,12.7147,13.561177447811922,0.11696153213768776,13.373234905858187,0.32280187829623314,13.279868046672618,0.2714969086906694,13.144174807079523,0.3814076003120383,0.18794254195373483,0.28130940113930336,0.4170026407323988,0.09336685918556853,0.22906009877866396,0.13569323959309543,13.992603756592466,12.701396243407533
